repository,project_name,category,scorecard_aggregate,scorecard_binary_artifacts,scorecard_branch_protection,scorecard_ci_tests,scorecard_cii_best_practices,scorecard_code_review,scorecard_contributors,scorecard_dangerous_workflow,scorecard_dependency_update_tool,scorecard_fuzzing,scorecard_license,scorecard_maintained,scorecard_packaging,scorecard_pinned_dependencies,scorecard_sast,scorecard_security_policy,scorecard_signed_releases,scorecard_token_permissions,scorecard_vulnerabilities,criticality_score,repo_language,repo_license,repo_stars,repo_created_at,repo_updated_at,criticality_created_since,criticality_updated_since,criticality_contributor_count,criticality_org_count,criticality_commit_frequency,criticality_recent_release_count,criticality_updated_issues_count,criticality_closed_issues_count,criticality_issue_comment_frequency,criticality_github_mention_count,repo_name,repo_owner,repo_project,has_scorecard,has_criticality,has_both,scorecard_category,criticality_category,risk_assessment
https://github.com/holgerteichgraeber/TimeSeriesClustering.jl,TimeSeriesClustering,Other,3.9,10.0,6.0,0.0,0.0,5.0,3.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.33723,Julia,MIT License,84.0,2017-05-08T03:50:49Z,2021-01-20T11:21:15Z,102.0,57.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,holgerteichgraeber/TimeSeriesClustering.jl,holgerteichgraeber,TimeSeriesClustering.jl,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/hongyuanjia/eplusr,eplusr,Other,3.1,10.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.27991,R,Other,72.0,2017-04-26T15:12:20Z,2025-04-22T10:18:52Z,102.0,5.0,3.0,1.0,0.12,1.0,0.0,0.0,0.0,4.0,hongyuanjia/eplusr,hongyuanjia,eplusr,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/hubblo-org/scaphandre,Scaphandre,Monitoring,3.6,10.0,0.0,3.0,0.0,3.0,10.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41154,Rust,Apache License 2.0,1839.0,2020-10-16T14:10:05Z,2024-02-12T17:28:00Z,60.0,20.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,62.0,hubblo-org/scaphandre,hubblo-org,scaphandre,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/hydro-python/hydropowerlib,hydropowerlib,Other,3.0,10.0,0.0,,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.23642,Python,GNU General Public License v3.0,13.0,2017-04-10T11:18:02Z,2019-06-11T13:15:20Z,103.0,76.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,hydro-python/hydropowerlib,hydro-python,hydropowerlib,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/hyphae/APIS,Hyphae,Other,6.0,10.0,5.0,0.0,2.0,6.0,6.0,10.0,0.0,0.0,10.0,8.0,,8.0,0.0,0.0,,10.0,10.0,0.32491,Makefile,Apache License 2.0,18.0,2020-09-29T15:18:59Z,2025-09-17T14:19:26Z,61.0,0.0,11.0,5.0,0.44,0.0,0.0,0.0,0.0,2.0,hyphae/APIS,hyphae,APIS,True,True,True,Good (6-8),Low (0.2-0.4),Standard
https://github.com/iat-cener/tonatiuh,Tonatiuh,Other,2.5,10.0,0.0,,0.0,0.0,6.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,,10.0,0.30869,C++,GNU General Public License v3.0,56.0,2008-06-25T17:42:59Z,2025-08-05T09:00:49Z,210.0,2.0,12.0,1.0,0.02,1.0,0.0,0.0,0.0,4.0,iat-cener/tonatiuh,iat-cener,tonatiuh,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/ie3-institute/PowerSystemDataModel,PowerSystemDataModel,Other,5.8,9.0,8.0,10.0,0.0,10.0,6.0,0.0,10.0,0.0,10.0,10.0,10.0,4.0,0.0,0.0,,0.0,10.0,0.41875,Java,"BSD 3-Clause ""New"" or ""Revised"" License",23.0,2020-01-23T16:00:59Z,2025-10-01T12:07:15Z,69.0,0.0,36.0,1.0,15.31,4.0,0.0,0.0,0.0,116.0,ie3-institute/PowerSystemDataModel,ie3-institute,PowerSystemDataModel,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/iiasa/message_ix,MESSAGEix,Other,6.0,10.0,1.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,10.0,,0.0,10.0,10.0,,0.0,10.0,0.43411,Jupyter Notebook,Apache License 2.0,138.0,2017-12-04T08:29:06Z,2025-09-16T09:36:23Z,95.0,0.0,29.0,4.0,5.38,3.0,0.0,0.0,0.0,74.0,iiasa/message_ix,iiasa,message_ix,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/intelligent-environments-lab/CityLearn,CityLearn,Other,4.3,10.0,3.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.39657,Python,MIT License,550.0,2019-06-30T02:41:48Z,2025-09-21T19:26:00Z,76.0,0.0,12.0,2.0,3.42,6.0,0.0,0.0,0.0,90.0,intelligent-environments-lab/CityLearn,intelligent-environments-lab,CityLearn,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/jepegit/cellpy,cellpy,Batteries,2.6,9.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.43164,Python,MIT License,94.0,2015-12-17T11:33:35Z,2025-07-01T09:59:51Z,119.0,3.0,18.0,6.0,2.44,6.0,0.0,0.0,0.0,39.0,jepegit/cellpy,jepegit,cellpy,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/kdmayer/3D-PV-Locator,3D-PV-Locator,Other,1.8,8.0,6.0,0.0,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,,0.0,0.23438,Python,MIT License,59.0,2021-01-20T12:47:54Z,2023-07-06T19:11:46Z,57.0,27.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kdmayer/3D-PV-Locator,kdmayer,3D-PV-Locator,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/kdmayer/PV4GER,PV4GER,Other,1.8,8.0,6.0,0.0,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,,0.0,0.23438,Python,MIT License,59.0,2021-01-20T12:47:54Z,2023-07-06T19:11:46Z,57.0,27.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kdmayer/PV4GER,kdmayer,PV4GER,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/ladybug-tools/honeybee,honeybee,Other,2.2,10.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,,5.0,0.42453,Python,GNU General Public License v3.0,94.0,2015-12-24T23:43:38Z,2021-07-21T11:21:02Z,119.0,51.0,13.0,3.0,0.0,2.0,1.0,0.0,0.0,2131.0,ladybug-tools/honeybee,ladybug-tools,honeybee,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/lanl-ansi/GasModels.jl,GasModels.jl,Other,4.7,10.0,0.0,10.0,0.0,5.0,10.0,10.0,0.0,0.0,9.0,10.0,,0.0,0.0,0.0,,0.0,10.0,0.41548,Julia,Other,73.0,2016-08-29T16:01:10Z,2025-10-01T13:59:31Z,110.0,0.0,16.0,4.0,1.56,5.0,0.0,0.0,0.0,64.0,lanl-ansi/GasModels.jl,lanl-ansi,GasModels.jl,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/lanl-ansi/PowerModels.jl,PowerModels.jl,Optimization,5.0,10.0,0.0,10.0,0.0,2.0,10.0,10.0,10.0,0.0,9.0,7.0,,0.0,0.0,0.0,,0.0,10.0,0.44659,Julia,Other,433.0,2016-08-01T20:30:54Z,2025-09-02T20:40:10Z,111.0,1.0,32.0,5.0,0.6,3.0,0.0,0.0,0.0,282.0,lanl-ansi/PowerModels.jl,lanl-ansi,PowerModels.jl,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/lanl-ansi/PowerModelsAnnex.jl,PowerModelsAnnex.jl,Other,3.2,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.41559,Julia,Other,24.0,2017-07-27T17:16:19Z,2024-01-19T21:06:06Z,99.0,20.0,14.0,6.0,0.0,5.0,0.0,0.0,0.0,113.0,lanl-ansi/PowerModelsAnnex.jl,lanl-ansi,PowerModelsAnnex.jl,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/lbl-srg/MPCPy,MPCPy,Other,3.0,10.0,6.0,0.0,0.0,0.0,6.0,,0.0,0.0,9.0,0.0,,,0.0,0.0,0.0,,10.0,0.34541,Python,Other,130.0,2017-02-22T15:26:54Z,2023-03-07T23:17:15Z,104.0,31.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,47.0,lbl-srg/MPCPy,lbl-srg,MPCPy,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/lbl-srg/modelica-buildings,Modelica Buildings library,Other,4.2,0.0,1.0,5.0,0.0,7.0,10.0,10.0,10.0,0.0,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.53435,Modelica,,295.0,2008-04-28T19:07:35Z,2025-09-30T13:44:33Z,212.0,0.0,74.0,11.0,6.73,4.0,0.0,0.0,0.0,1025.0,lbl-srg/modelica-buildings,lbl-srg,modelica-buildings,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/leonardgoeke/AnyMOD.jl,AnyMOD.jl,Other,3.1,10.0,0.0,,0.0,0.0,3.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.31229,Julia,MIT License,71.0,2019-09-11T19:08:21Z,2024-02-22T12:11:34Z,73.0,19.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,45.0,leonardgoeke/AnyMOD.jl,leonardgoeke,AnyMOD.jl,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/lionsimbatoolbox/LIONSIMBA,LIONSIMBA,Other,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.21618,MATLAB,MIT License,131.0,2016-08-27T07:55:59Z,2021-05-14T18:16:06Z,110.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,lionsimbatoolbox/LIONSIMBA,lionsimbatoolbox,LIONSIMBA,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/lkev/wtphm,wtphm,Other,1.5,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.2069,Python,GNU General Public License v3.0,81.0,2018-08-22T18:02:49Z,2021-01-07T17:46:26Z,86.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,lkev/wtphm,lkev,wtphm,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/lkev/wtphm,wtphm,Other,1.5,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.2069,Python,GNU General Public License v3.0,81.0,2018-08-22T18:02:49Z,2021-01-07T17:46:26Z,86.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,lkev/wtphm,lkev,wtphm,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/mancellin/capytaine,Capytaine,Other,4.4,10.0,1.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,10.0,0.43525,Python,GNU General Public License v3.0,183.0,2017-08-10T16:26:45Z,2025-09-30T09:27:30Z,99.0,0.0,23.0,5.0,2.19,2.0,0.0,0.0,0.0,168.0,mancellin/capytaine,mancellin,capytaine,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/mdh266/NYCBuildingEnergyUse,NYCBuildingEnergyUse,Other,1.8,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,5.0,,0.0,0.0,0.0,,,0.0,0.24811,Jupyter Notebook,MIT License,19.0,2017-03-23T19:11:56Z,2025-09-01T01:27:31Z,103.0,1.0,3.0,0.0,0.12,0.0,0.0,0.0,0.0,6.0,mdh266/NYCBuildingEnergyUse,mdh266,NYCBuildingEnergyUse,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/nealde/Ampere,Ampere,Other,1.8,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,3.0,0.2034,Jupyter Notebook,MIT License,22.0,2018-09-28T19:23:50Z,2021-04-22T16:47:32Z,85.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,nealde/Ampere,nealde,Ampere,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/niclasmattsson/GlobalEnergyGIS,GlobalEnergyGIS,Other,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.22499,Julia,MIT License,65.0,2019-02-18T14:18:45Z,2024-12-12T13:15:22Z,80.0,9.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,6.0,niclasmattsson/GlobalEnergyGIS,niclasmattsson,GlobalEnergyGIS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/nilmtk/nilmtk,NILMTK,Monitoring,3.8,10.0,0.0,0.0,0.0,10.0,10.0,,0.0,0.0,10.0,1.0,,0.0,0.0,0.0,,,10.0,0.47164,Python,Apache License 2.0,893.0,2013-12-03T11:39:12Z,2025-10-01T18:20:00Z,144.0,0.0,57.0,6.0,0.46,1.0,0.0,0.0,0.0,845.0,nilmtk/nilmtk,nilmtk,nilmtk,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/nmstreethran/WindTurbineClassification,WindTurbineClassification,Other,3.0,10.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,10.0,5.0,,0.0,0.0,0.0,,0.0,3.0,0.22141,Python,MIT License,60.0,2018-07-29T23:36:18Z,2025-09-29T19:51:33Z,87.0,0.0,1.0,0.0,0.13,1.0,0.0,0.0,0.0,1.0,nmstreethran/WindTurbineClassification,nmstreethran,WindTurbineClassification,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/oemof/DHNx,DHNx,Other,3.8,10.0,0.0,7.0,0.0,5.0,10.0,10.0,0.0,0.0,10.0,3.0,,0.0,0.0,0.0,,0.0,6.0,0.33561,Python,MIT License,37.0,2019-06-12T11:28:54Z,2025-07-24T13:20:05Z,76.0,2.0,9.0,5.0,0.52,0.0,0.0,0.0,0.0,5.0,oemof/DHNx,oemof,DHNx,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/oemof/demandlib,demandlib,Other,4.0,10.0,0.0,10.0,0.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,8.0,0.0,,0.0,10.0,0.42382,Python,MIT License,69.0,2016-04-08T06:17:48Z,2025-05-07T09:39:17Z,115.0,5.0,20.0,10.0,1.96,1.0,0.0,0.0,0.0,24.0,oemof/demandlib,oemof,demandlib,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/oemof/feedinlib,feedinlib,Other,3.0,10.0,0.0,0.0,0.0,5.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.36899,Python,MIT License,114.0,2014-07-24T09:03:29Z,2024-12-02T15:01:58Z,136.0,10.0,16.0,6.0,0.02,0.0,0.0,0.0,0.0,14.0,oemof/feedinlib,oemof,feedinlib,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/oemof/oemof,Open Energy Modelling Framework (oemof),Modeling,3.0,10.0,0.0,0.0,0.0,1.0,10.0,,10.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.43406,Python,MIT License,118.0,2016-04-20T12:33:33Z,2025-09-16T13:23:14Z,115.0,0.0,14.0,8.0,0.1,0.0,0.0,0.0,0.0,708.0,oemof/oemof,oemof,oemof,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/oemof/tespy,tespy,Other,5.1,10.0,3.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,10.0,0.0,,0.0,10.0,0.46974,Python,MIT License,342.0,2017-12-11T08:44:12Z,2025-10-03T09:11:47Z,95.0,0.0,32.0,4.0,16.44,15.0,0.0,0.0,0.0,72.0,oemof/tespy,oemof,tespy,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/open-ideas/IDEAS,IDEAS,Other,4.8,9.0,3.0,7.0,0.0,8.0,10.0,10.0,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,,0.0,10.0,0.47953,Modelica,,150.0,2011-12-08T14:16:22Z,2025-10-02T08:15:01Z,168.0,0.0,52.0,4.0,18.31,1.0,0.0,0.0,0.0,361.0,open-ideas/IDEAS,open-ideas,IDEAS,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/openENTRANCE/nomenclature,openENTRANCE,Other,4.2,10.0,0.0,8.0,0.0,8.0,10.0,10.0,0.0,0.0,10.0,1.0,,0.0,0.0,0.0,,0.0,10.0,0.3531,Python,Apache License 2.0,30.0,2020-03-13T14:21:37Z,2025-07-28T09:21:29Z,67.0,2.0,39.0,8.0,0.4,0.0,0.0,0.0,0.0,0.0,openENTRANCE/nomenclature,openENTRANCE,nomenclature,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/openclimatefix/predict_pv_yield,predict_pv_yield,Other,2.5,10.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.26657,Jupyter Notebook,MIT License,53.0,2020-09-30T16:46:56Z,2022-04-07T10:59:27Z,61.0,42.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,openclimatefix/predict_pv_yield,openclimatefix,predict_pv_yield,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/openeemeter/eemeter,OpenEEmeter,Other,4.8,10.0,8.0,10.0,0.0,5.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.42056,Python,Apache License 2.0,230.0,2014-10-21T17:12:50Z,2025-08-30T01:17:34Z,133.0,1.0,49.0,7.0,4.35,12.0,0.0,0.0,0.0,0.0,openeemeter/eemeter,openeemeter,eemeter,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/openego/eDisGo/,eDisGo,Other,4.8,10.0,0.0,10.0,0.0,1.0,10.0,10.0,10.0,0.0,10.0,6.0,,0.0,0.0,0.0,,0.0,9.0,0.42812,Python,GNU Affero General Public License v3.0,42.0,2017-04-05T12:16:17Z,2025-08-01T07:01:54Z,103.0,2.0,30.0,4.0,1.81,1.0,0.0,0.0,0.0,187.0,openego/eDisGo,openego,eDisGo,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/openenergymonitor/EmonLib,EmonLib,Other,3.2,10.0,0.0,0.0,0.0,3.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.338,C++,GNU Affero General Public License v3.0,616.0,2012-02-27T22:24:43Z,2019-05-31T16:32:27Z,165.0,77.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,openenergymonitor/EmonLib,openenergymonitor,EmonLib,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/openenergymonitor/STM32,STM32 Energy Monitoring,Other,2.7,10.0,0.0,0.0,0.0,2.0,10.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,10.0,0.27893,C++,,80.0,2018-03-17T09:37:19Z,2021-04-16T14:42:35Z,91.0,54.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,openenergymonitor/STM32,openenergymonitor,STM32,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/opennem/opennem-fe,OpenNEM,Other,4.1,10.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.36797,Vue,MIT License,75.0,2017-09-16T01:54:29Z,2025-09-16T04:01:25Z,98.0,0.0,7.0,2.0,2.02,23.0,0.0,0.0,0.0,7.0,opennem/opennem-fe,opennem,opennem-fe,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/opfab/operatorfabric-core,OperatorFabric,Platform,8.4,9.0,8.0,10.0,5.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,8.0,8.0,10.0,,10.0,3.0,0.46178,TypeScript,Mozilla Public License 2.0,40.0,2018-09-27T09:36:25Z,2025-10-03T20:39:45Z,85.0,0.0,51.0,4.0,22.92,11.0,0.0,0.0,0.0,23.0,opfab/operatorfabric-core,opfab,operatorfabric-core,True,True,True,Excellent (8-10),Medium (0.4-0.6),Standard
https://github.com/opfab/operatorfabric-core,OperatorFabric,Platform,8.4,9.0,8.0,10.0,5.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,8.0,8.0,10.0,,10.0,3.0,0.46178,TypeScript,Mozilla Public License 2.0,40.0,2018-09-27T09:36:25Z,2025-10-03T20:39:45Z,85.0,0.0,51.0,4.0,22.92,11.0,0.0,0.0,0.0,23.0,opfab/operatorfabric-core,opfab,operatorfabric-core,True,True,True,Excellent (8-10),Medium (0.4-0.6),Standard
https://github.com/oscarperpinan/solar,solaR,Other,2.6,10.0,0.0,,0.0,0.0,10.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,10.0,0.28144,,,37.0,2010-09-10T09:42:37Z,2025-03-19T11:18:11Z,183.0,6.0,6.0,1.0,0.06,0.0,0.0,0.0,0.0,3.0,oscarperpinan/solar,oscarperpinan,solar,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/ozsolarwind/siren,SIREN,Other,3.5,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,10.0,,,0.0,0.0,,,8.0,0.25462,Python,GNU Affero General Public License v3.0,16.0,2016-05-24T05:35:35Z,2025-09-09T14:38:54Z,114.0,0.0,2.0,0.0,1.88,0.0,0.0,0.0,0.0,5.0,ozsolarwind/siren,ozsolarwind,siren,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/pingswept/pysolar,Pysolar,Other,3.0,10.0,0.0,2.0,0.0,3.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,3.0,0.39964,Jupyter Notebook,GNU General Public License v3.0,394.0,2008-03-01T23:35:48Z,2025-02-15T04:44:40Z,214.0,7.0,52.0,5.0,0.21,2.0,0.0,0.0,0.0,8.0,pingswept/pysolar,pingswept,pysolar,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/powertac/powertac-server,PowerTAC,Other,4.2,10.0,3.0,0.0,0.0,0.0,10.0,,10.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.42003,Java,Apache License 2.0,46.0,2010-11-19T16:59:04Z,2025-06-05T10:26:58Z,181.0,4.0,37.0,5.0,0.46,1.0,0.0,0.0,0.0,73.0,powertac/powertac-server,powertac,powertac-server,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/powsybl/powsybl-open-loadflow,PowSyBl Open Load Flow,Other,6.2,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,10.0,10.0,,0.0,10.0,0.38763,Java,Mozilla Public License 2.0,63.0,2019-10-01T13:48:47Z,2025-10-03T12:36:25Z,73.0,0.0,38.0,4.0,2.62,9.0,0.0,0.0,0.0,1.0,powsybl/powsybl-open-loadflow,powsybl,powsybl-open-loadflow,True,True,True,Good (6-8),Low (0.2-0.4),Standard
https://github.com/pvedu/photovoltaic,photovoltaic,Other,2.7,10.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,10.0,1.0,,,0.0,0.0,,,10.0,0.2482,HTML,GNU General Public License v3.0,49.0,2017-08-29T23:41:59Z,2025-08-17T18:42:25Z,98.0,1.0,6.0,0.0,0.04,0.0,1.0,1.0,0.0,1.0,pvedu/photovoltaic,pvedu,photovoltaic,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/pvlib/pvanalytics,pvanalytics,Other,3.7,10.0,0.0,3.0,0.0,5.0,10.0,10.0,0.0,0.0,10.0,4.0,,0.0,0.0,0.0,,0.0,6.0,0.35954,Python,MIT License,116.0,2020-02-18T17:10:34Z,2025-09-29T16:47:15Z,68.0,0.0,12.0,5.0,0.19,2.0,0.0,0.0,0.0,9.0,pvlib/pvanalytics,pvlib,pvanalytics,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/pvlib/pvlib-python,pvlib-python,Other,5.4,10.0,3.0,9.0,0.0,8.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.5197,Python,"BSD 3-Clause ""New"" or ""Revised"" License",1416.0,2013-08-30T17:58:04Z,2025-10-03T13:05:24Z,147.0,0.0,142.0,9.0,2.85,7.0,0.0,0.0,0.0,217.0,pvlib/pvlib-python,pvlib,pvlib-python,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/pvlib/pvlib-python,pvlib-python,Other,5.4,10.0,3.0,9.0,0.0,8.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.5197,Python,"BSD 3-Clause ""New"" or ""Revised"" License",1416.0,2013-08-30T17:58:04Z,2025-10-03T13:05:24Z,147.0,0.0,142.0,9.0,2.85,7.0,0.0,0.0,0.0,217.0,pvlib/pvlib-python,pvlib,pvlib-python,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/pybamm-team/PyBaMM,PyBaMM,Batteries,7.8,10.0,8.0,7.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,6.0,0.0,0.0,,10.0,10.0,0.55107,Python,"BSD 3-Clause ""New"" or ""Revised"" License",1379.0,2018-10-31T10:26:29Z,2025-09-30T11:16:36Z,84.0,0.0,136.0,8.0,10.42,10.0,0.0,0.0,0.0,1133.0,pybamm-team/PyBaMM,pybamm-team,PyBaMM,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/pybamm-team/liionpack,liionpack,Batteries,4.9,10.0,6.0,3.0,0.0,7.0,10.0,10.0,0.0,0.0,10.0,3.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.42212,Python,MIT License,109.0,2021-09-28T10:41:21Z,2025-07-28T19:16:01Z,48.0,2.0,16.0,9.0,0.94,3.0,0.0,0.0,0.0,93.0,pybamm-team/liionpack,pybamm-team,liionpack,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/pypsa-meets-africa/pypsa-africa,PyPSA meets Africa,Other,6.1,10.0,6.0,9.0,0.0,8.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,9.0,0.0,,0.0,0.0,0.47024,Python,,294.0,2021-02-28T19:26:35Z,2025-10-03T17:45:51Z,55.0,0.0,82.0,4.0,16.88,3.0,0.0,0.0,0.0,147.0,pypsa-meets-africa/pypsa-africa,pypsa-meets-africa,pypsa-africa,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
